title,url,vcn
MasterChef 澳洲顶级厨师 (S10) 第40-44集 (Wk9)【中文字幕】,https://www.bilibili.com/video/av29386469,22000
MasterChef 澳洲顶级厨师 (S10) 第35-39集 (Wk8)【中文字幕】,https://www.bilibili.com/video/av28722165,22000
英国烘焙大赛 The Great British Bake Off 第三季（1）蛋糕【中文字幕】,https://www.bilibili.com/video/av12857407,22000
【历史频道】十字军东征：新月与十字架（上集）：第一次十字军东征【中文字幕】,https://www.bilibili.com/video/av7825182,22000
【DC 中字】Bear Grylls 荒岛求生营 第5季 (全6集）,https://www.bilibili.com/video/av38563749,21000
MasterChef 澳洲顶级厨师 (S10) 第55-59集 (Wk12)【中文字幕】,https://www.bilibili.com/video/av31082749,21000
MasterChef 澳洲顶级厨师 (S10) 第50-54集 (Wk11)【中文字幕】,https://www.bilibili.com/video/av30591931,21000
【纪录片】24小时人体大揭密 【中/英文字幕】,https://www.bilibili.com/video/av22017929,21000
英国烘焙大赛 The Great British Bake Off 第八季（1）Cakes 蛋糕【中文字幕】,https://www.bilibili.com/video/av17774594,21000
【WEB 中字】小猫小狗的美好世界（全4集）,https://www.bilibili.com/video/av15127229,20000
【DC 中字】惊奇工程 第3季：世界最大船只 Impossible Engineering (S3),https://www.bilibili.com/video/av12246177,20000
英国烘焙大赛 The Great British Bake Off  第七季（1）Cakes 蛋糕【中文字幕】,https://www.bilibili.com/video/av7905526,20000
英国烘焙大赛 The Great British Bake Off 第七季（10）决赛【中文字幕】,https://www.bilibili.com/video/av8398139,19000
第70届艾美奖颁奖典礼 (Emmy Awards 2018)【中文字幕】,https://www.bilibili.com/video/av33456104,18000
烘焙大赛:专业糕点厨师 (2018) 全10集【英文字幕】,https://www.bilibili.com/video/av32090989,17000
【NGC 中字】超跑名車大改造2: 藍寶堅尼運輸車,https://www.bilibili.com/video/av15232808,16000
【AFC 中字】保罗的城市烘焙课 第2季（1）Paul Hollywood City Bakes,https://www.bilibili.com/video/av12606175,16000
英国烘焙大赛 The Great British Bake Off 第五季（1） 蛋糕【中文字幕】,https://www.bilibili.com/video/av10470248,16000
英国家庭烘焙大赛 The Great British Bake Off 第六季（1） 蛋糕 【中文字幕】,https://www.bilibili.com/video/av7242925,16000
【DC 中字】惊奇工程 第3季：特斯拉（Tesla）车厂,https://www.bilibili.com/video/av14152802,15000
【纪录片】顶级订做（1）： 笔 Bespoke：Pens【中文字幕】,https://www.bilibili.com/video/av7652116,15000
【国家地理(HD)】MARS 火星时代（2）: 惊险着陆 【中文字幕】,https://www.bilibili.com/video/av7192308,15000
【纪录片】终极远征：中国神圣名山:贡嘎山【英语中字】,https://www.bilibili.com/video/av5401895,15000
【WEB 中字】琼安娜的印度之旅 Joanna Lumley's India（全3集）,https://www.bilibili.com/video/av19156776,14000
厨神当道 (Masterchef) 韩国版 第4季 (12集全)【中文字幕】,https://www.bilibili.com/video/av16294456,14000
英国烘焙大赛 The Great British Bake Off 第三季（7-9）甜面团...【中文字幕】,https://www.bilibili.com/video/av13579127,14000
【DC 中字】惊奇工程 第3季：世界最大天文望远镜 Impossible Engineering,https://www.bilibili.com/video/av12471119,14000
英国烘焙大赛 The Great British Bake Off 第一季（1）蛋糕【中文字幕】,https://www.bilibili.com/video/av11445772,14000
【WEB 中字】烘焙大赛：专业糕点厨师（1） Bake Off- Crème de la Crème,https://www.bilibili.com/video/av9766227,14000
【英文字幕】2018 英国烘焙大赛 The Great British Bake Off (全10集),https://www.bilibili.com/video/av35020496,13000
厨神当道 MasterChef 美国版 (第9季) 第22集【中文字幕】,https://www.bilibili.com/video/av32117768,13000
【CI 中字】亚洲秘辛-南韩：爱美的代价 Botched Beauty,https://www.bilibili.com/video/av14211332,13000
英国烘焙大赛 The Great British Bake Off 第七季（3） 面包【中文字幕】,https://www.bilibili.com/video/av8020817,13000
【纪录片】顶级订做（4）： 吉他 Bespoke：Guitars【中文字幕】,https://www.bilibili.com/video/av7745474,13000
厨神当道 MasterChef 美国版 (第9季) 第23集 (季终)【中文字幕】,https://www.bilibili.com/video/av32122372,12000
厨神当道 MasterChef 美国版 (第9季) 第21集【中文字幕】,https://www.bilibili.com/video/av31662961,12000
MasterChef 澳洲顶级厨师 (S10) 第60-61集 (Wk13-季终)【中文字幕】,https://www.bilibili.com/video/av31518676,12000
【WEB 中字】部落训练营：中国的少林高僧 Tribal Bootcamp,https://www.bilibili.com/video/av13383201,12000
英国烘焙大赛 The Great British Bake Off 第三季（5) 派 (6) 布丁【中文字幕】,https://www.bilibili.com/video/av13339202,12000
英国烘焙大赛 The Great British Bake Off 第三季（4）甜点【中文字幕】,https://www.bilibili.com/video/av13219697,12000
英国烘焙大赛 The Great British Bake Off 第三季（2）面包【中文字幕】,https://www.bilibili.com/video/av12997215,12000
【DCA 中字】China Close Up 走近中国（7）拳力以赴（8）琴世家,https://www.bilibili.com/video/av10200369,12000
英国烘焙大赛 The Great British Bake Off 第四季（1） 蛋糕【中文字幕】,https://www.bilibili.com/video/av8452423,12000
英国烘焙大赛 The Great British Bake Off 第七季（7） 甜点【中文字幕】,https://www.bilibili.com/video/av8250138,12000
英国烘焙大赛 The Great British Bake Off 第七季（5） 糕饼【中文字幕】,https://www.bilibili.com/video/av8148228,12000
英国烘焙大赛 The Great British Bake Off 第七季（4） 面糊【中文字幕】,https://www.bilibili.com/video/av8090155,12000
英国烘焙大赛 The Great British Bake Off 第七季（2） 饼干【中文字幕】,https://www.bilibili.com/video/av7965420,12000
【国家地理(HD)】MARS 火星时代（4）: 动力来源 【中文字幕】,https://www.bilibili.com/video/av7398535,12000
【国家地理(HD)】MARS 火星时代（3）: 压力骤降 【中文字幕】,https://www.bilibili.com/video/av7289379,12000
【国家地理(HD)】超大建筑狂想曲：北支流监狱【中文字幕】,https://www.bilibili.com/video/av6948123,12000
【纪录片】有何贵食 (5) 熟成牛肉【华语/中文字幕】,https://www.bilibili.com/video/av22866770,11000
英国烘焙大赛 The Great British Bake Off 第八季（10）Final 决赛【中文字幕】,https://www.bilibili.com/video/av18622414,11000
英国烘焙大赛 The Great British Bake Off 第八季（3）Bread 面包【中文字幕】,https://www.bilibili.com/video/av17976881,11000
英国烘焙大赛 The Great British Bake Off 第八季（2）Biscuit 饼干【中文字幕】,https://www.bilibili.com/video/av17882120,11000
料理达人赛 Masterchef (英国版第11季) 第1-12集【中文字幕】,https://www.bilibili.com/video/av17053901,11000
烘焙大赛：专业糕点厨师 第二季（1）【中文字幕】,https://www.bilibili.com/video/av14859146,11000
英国烘焙大赛 The Great British Bake Off 第三季（3）馅饼【中文字幕】,https://www.bilibili.com/video/av13092867,11000
【ITV 中字】琼安娜的日本之旅 (全3集) Joanna Lumley's Japan,https://www.bilibili.com/video/av9568010,11000
英国烘焙大赛 The Great British Bake Off 第七季（8） 都铎王朝【中文字幕】,https://www.bilibili.com/video/av8293713,11000
【国家地理(HD)】重返危机现场 第6季（1）: 琼斯镇事件【中文字幕】,https://www.bilibili.com/video/av7637587,11000
【国家地理(HD)】MARS 火星时代（6）: 进退两难 【中文字幕】,https://www.bilibili.com/video/av7594137,11000
【纪录片/中英字幕】世界第一豪华航空 The World's Most Luxurious Airline,https://www.bilibili.com/video/av28725432,10000
Top Chef Jr. 顶尖主厨大对决儿童版 (S1) 14集全【中文字幕】,https://www.bilibili.com/video/av23416350,10000
英国烘焙大赛 The Great British Bake Off 第八季（4）焦糖 Caramel【中文字幕】,https://www.bilibili.com/video/av18088687,10000
【DC 中字】运转中国 第2季（2） 网络连接,https://www.bilibili.com/video/av17944493,10000
【WEB 中字】睡眠的真相 The Truth About Sleep,https://www.bilibili.com/video/av17600115,10000
The Great Christmas Bake Off 英国烘焙大赛: 2016耶诞特辑 (全2集)【中文字幕】,https://www.bilibili.com/video/av17495793,10000
【DC 中字】惊奇工程 第3季：国际太空站,https://www.bilibili.com/video/av15016628,10000
【NGC 中字】超跑名车大改造2: 麦拉伦P1机车 McLaren P1 Hyperbike,https://www.bilibili.com/video/av14779513,10000
【DC 中字】惊奇工程 第3季：东京晴空塔 Impossible Engineering,https://www.bilibili.com/video/av13283469,10000
英国烘焙大赛 The Great British Bake Off 第五季（10）决赛 【中文字幕】,https://www.bilibili.com/video/av11336908,10000
【神户牛肉】探索昂贵 珍贵 备受呵护的牛肉源头【中文字幕】,https://www.bilibili.com/video/av10764719,10000
【DCA 中字】China Close Up 走近中国 (2)老脚ㄚ新步伐 (4) 我的香港,https://www.bilibili.com/video/av9899522,10000
英国烘焙大赛 The Great British Bake Off 第七季（6） 植物【中文字幕】,https://www.bilibili.com/video/av8206515,10000
【纪录片】Mighty Ships 船舶巨无霸 第9季(6)：北方领袖号【英语中字】,https://www.bilibili.com/video/av7895902,10000
【国家地理(HD)】MARS 火星时代（5）: 孤立无援 【中文字幕】,https://www.bilibili.com/video/av7493274,10000
英国烘焙大赛 The Great British Bake Off 第六季（4） 甜点【中文字幕】,https://www.bilibili.com/video/av7430735,10000
英国烘焙大赛 The Great British Bake Off 第六季（3） 面包【中文字幕】,https://www.bilibili.com/video/av7365782,10000
英国烘焙大赛 The Great British Bake Off 第六季（2） 饼干【中文字幕】,https://www.bilibili.com/video/av7306479,10000
英国烘焙大赛 The Great British Bake Off 第三季（10）决赛【中文字幕】,https://www.bilibili.com/video/av13934720,9972
【DCA 中字】China Close Up 走近中国 (1) 坏男孩恋爱营,https://www.bilibili.com/video/av9900444,9889
英国料理达人赛 (Masterchef) : 职业赛 (S8) 第1-12集【中文字幕】,https://www.bilibili.com/video/av32443066,9802
英国烘焙大赛 The Great British Bake Off 第六季（10） 决赛【中文字幕】,https://www.bilibili.com/video/av7717505,9800
【DC 中字】运转中国 第2季（3） 美好生活,https://www.bilibili.com/video/av18030716,9781
英国烘焙大赛  第四季特辑：大師課堂（1） The Great British Bake Off：Masterclass,https://www.bilibili.com/video/av10033351,9635
英国烘焙大赛 The Great British Bake Off 第八季（7）Italian 义大利【中文字幕】,https://www.bilibili.com/video/av18392561,9588
英国烘焙大赛 The Great British Bake Off 第八季（5）Pudding布丁【中文字幕】,https://www.bilibili.com/video/av18183386,9529
烘焙大赛：专业糕点厨师 第二季（9）：决赛【中文字幕】,https://www.bilibili.com/video/av15614608,9415
英国烘焙大赛 The Great British Bake Off 第八季（9）Patisserie 法式糕点【中文字幕】,https://www.bilibili.com/video/av18545499,9332
英国烘焙大赛 The Great British Bake Off 第八季（6）Pastry 酥皮馅饼【中文字幕】,https://www.bilibili.com/video/av18287952,9316
英国烘焙大赛 The Great British Bake Off 第八季（8）Forgotten Bakes 被遗忘的糕点【中文字幕】,https://www.bilibili.com/video/av18466204,9294
厨神当道 MasterChef 美国版 (第9季) 第20集【中文字幕】,https://www.bilibili.com/video/av31658712,9186
英国烘焙大赛 The Great British Bake Off 第五季（7） 糕点【中文字幕】,https://www.bilibili.com/video/av11056504,9170
美国达人秀 (S13) 总决赛 (季终)【中文字幕】,https://www.bilibili.com/video/av33394515,9053
【纪录片】终极生存大挑战 (1) 暴风雪惊魂【中文字幕】,https://www.bilibili.com/video/av23805526,9032
英国烘焙大赛 The Great British Bake Off 第六季（6） 糕餅【中文字幕】,https://www.bilibili.com/video/av7546065,8987
英国烘焙大赛 The Great British Bake Off 第六季（5） 替代食材【中文字幕】,https://www.bilibili.com/video/av7506250,8931
英国烘焙大赛 The Great British Bake Off 第六季（8） 法式蛋糕【中文字幕】,https://www.bilibili.com/video/av7636773,8883
小小厨神 (美国版) 第5季 第1-16集 (S5全)【中文字幕】,https://www.bilibili.com/video/av42212360,8823
英国烘焙大赛 The Great British Bake Off 第五季（4） 甜点【中文字幕】,https://www.bilibili.com/video/av10763431,8757
厨神当道 MasterChef 美国版 (第9季) 第19集【中文字幕】,https://www.bilibili.com/video/av31227428,8693
【WEB 中字】烘焙大赛：专业糕点厨师（2） Bake Off- Crème de la Crèm,https://www.bilibili.com/video/av9826545,8659
厨神当道 MasterChef 美国版 (第9季) 第18集【中文字幕】,https://www.bilibili.com/video/av31223584,8566
澳洲烘焙大赛 The Great Australian Bake Off 第二季（1）蛋糕【中文字幕】,https://www.bilibili.com/video/av15704085,8519
英国烘焙大赛 The Great British Bake Off 第五季（3） 面包【中文字幕】,https://www.bilibili.com/video/av10659162,8416
英国烘焙大赛 The Great British Bake Off 第五季（2） 饼干【中文字幕】,https://www.bilibili.com/video/av10573625,8334
英国烘焙大赛 The Great British Bake Off 第六季（7） 维多利亚甜点【中文字幕】,https://www.bilibili.com/video/av7611236,8299
英国烘焙大赛 The Great British Bake Off 第六季（9） 巧克力【中文字幕】,https://www.bilibili.com/video/av7681651,8281
【DC 中字】荒野求生全明星第3季（10）：凡妮莎‧哈金斯,https://www.bilibili.com/video/av16396761,8229
英国烘焙大赛 The Great British Bake Off 第四季（10） 决赛【中文字幕】,https://www.bilibili.com/video/av9642469,8153
【亚洲美食台（HD）】 黄静亿的亚洲佳餚：香港篇（共4集）【英语中字】,https://www.bilibili.com/video/av5394774,8068
【国家地理(HD)】金牌馴狗師：亞洲接班人 第1-2集【中文字幕】,https://www.bilibili.com/video/av8438551,7979
【纪录片】喜马拉雅大健走（全5集）【中文字幕】,https://www.bilibili.com/video/av5553186,7950
烘焙大赛：专业糕点厨师 第二季（2）【中文字幕】,https://www.bilibili.com/video/av14946206,7946
英国烘焙大赛 The Great British Bake Off 第五季（9）半决赛：糕饼【中文字幕】,https://www.bilibili.com/video/av11262853,7934
2017年环球小姐（Miss Universe）大赛【中文字幕】,https://www.bilibili.com/video/av17865344,7884
【美食頻道（HD）】美食大揭密2.0 (S2) 1-5集【中文字幕】,https://www.bilibili.com/video/av5734549,7816
料理达人赛 Masterchef (第10季) 第1-2集【中文字幕】,https://www.bilibili.com/video/av14051637,7645
【DC 中字】Building Giants 打造巨無霸 (7) 北极跨海大桥,https://www.bilibili.com/video/av22239924,7560
【纪录片】顶级订做（8）： 家具 Bespoke：Furniture【中文字幕】,https://www.bilibili.com/video/av7941930,7528
【WEB 中字】烘焙大赛：专业糕点厨师（3） Bake Off- Crème de la Crèm,https://www.bilibili.com/video/av9920159,7491
【中文字幕】The Voice 美国好声音 第16季E1-5 (合集）,https://www.bilibili.com/video/av45307686,7469
英国料理达人赛 Masterchef 第14季 (2018) 全25集【中文字幕】,https://www.bilibili.com/video/av41458710,7460
【亚洲美食】新加坡-美食世家 Food Empire (全8集)【华语/中文字幕】,https://www.bilibili.com/video/av20784448,7433
【DC 中字】荒野求生全明星第3季（8）：茱莉亚‧罗勃兹,https://www.bilibili.com/video/av16183481,7427
厨神当道 MasterChef 美国版 (第9季) 第17集【中文字幕】,https://www.bilibili.com/video/av30745709,7416
厨神当道 MasterChef 美国版 (第9季) 第10集【中文字幕】,https://www.bilibili.com/video/av27811284,7373
烘焙大赛：专业糕点厨师 第二季（3）【中文字幕】,https://www.bilibili.com/video/av15054585,7264
【纪录片】鲸落英国海（2集全）【中文字幕】,https://www.bilibili.com/video/av6248574,7242
【WEB 中字】烘焙大赛：专业糕点厨师（4） Bake Off- Crème de la Crèm,https://www.bilibili.com/video/av9981828,7234
英国烘焙大赛 The Great British Bake Off 第四季（8） 四强赛【中文字幕】,https://www.bilibili.com/video/av9335065,7232
英国烘焙大赛 The Great British Bake Off 第四季（6） 茶点面包【中文字幕】,https://www.bilibili.com/video/av9098204,7181
【纪录片】世界最大造船厂 （1）规模第一【中文字幕】,https://www.bilibili.com/video/av6559426,7172
【纪录片/中字】 家有大貓 (全3集) Big Cats About The House,https://www.bilibili.com/video/av29146780,7147
【WEB 中字】烘焙大赛：专业糕点厨师（8） Bake Off- Crème de la Crèm,https://www.bilibili.com/video/av10375322,7137
烘焙大赛儿童版 Junior Bake Off 第4季 (1-3集)【中文字幕】,https://www.bilibili.com/video/av24643552,6985
【历史频道】十字军东征：新月与十字架（下集）：第二次及第三次十字军东征【中文字幕】,https://www.bilibili.com/video/av7907711,6937
烘焙大赛：专业糕点厨师 第二季（4）【中文字幕】,https://www.bilibili.com/video/av15153402,6877
【WEB 中字】烘焙大赛：专业糕点厨师（5） Bake Off- Crème de la Crèm,https://www.bilibili.com/video/av10081769,6837
【纪录片】顶级订做（5）： 鞋子 Bespoke：Shoes【中文字幕】,https://www.bilibili.com/video/av7794691,6806
英国烘焙大赛 The Great British Bake Off 第四季（7） 糕点【中文字幕】,https://www.bilibili.com/video/av9241905,6802
【NGC 中字】纳粹工程揭秘 第4季（1）死亡火車,https://www.bilibili.com/video/av18088781,6792
英国烘焙大赛 The Great British Bake Off 第二季（1）蛋糕【中文字幕】,https://www.bilibili.com/video/av12025223,6720
【WEB 中字】烘焙大赛：专业糕点厨师（6） Bake Off- Crème de la Crèm,https://www.bilibili.com/video/av10163799,6697
【纪录片】有何贵食 (9) 生蚝【华语/中文字幕】,https://www.bilibili.com/video/av24357077,6642
【Lifestyle 中字】瑞秋艾倫的蛋糕日记 (第1-4集),https://www.bilibili.com/video/av19935454,6567
英国烘焙大赛 The Great British Bake Off 第四季 (2)面包 (3) 甜点【中文字幕】,https://www.bilibili.com/video/av8689668,6559
【WEB 中字】烘焙大赛：专业糕点厨师（7） Bake Off- Crème de la Crèm,https://www.bilibili.com/video/av10275914,6521
英国烘焙大赛 The Great British Bake Off 第四季（4）馅饼【中文字幕】,https://www.bilibili.com/video/av8828356,6483
亚洲顶级厨师 MasterChef Asia (S1) 11-15集【中文字幕】,https://www.bilibili.com/video/av35097934,6453
厨神当道 MasterChef 美国版 (第9季) 第16集【中文字幕】,https://www.bilibili.com/video/av30739992,6395
烘焙大赛：专业糕点厨师 第二季（5）【中文字幕】,https://www.bilibili.com/video/av15259614,6391
【FYI】美食交流短片：开锅【英语中字】,https://www.bilibili.com/video/av5931337,6380
【AFC 中字】保罗的城市烘焙课 第2季（2）Paul Hollywood City Bakes,https://www.bilibili.com/video/av12724204,6376
厨神当道 MasterChef 美国版 (第9季) 第15集【中文字幕】,https://www.bilibili.com/video/av30148053,6318
【DC-中文字幕】荒野求生全明星第3季(6)：媚儿碧 Running Wild With Bear Grylls：Mel B,https://www.bilibili.com/video/av8642800,6289
蛋糕爭霸戰 Ultimate Cake Off（第1季1-4集）【中文字幕】,https://www.bilibili.com/video/av12381715,6259
烘焙大赛：专业糕点厨师 第二季（7）【中文字幕】,https://www.bilibili.com/video/av15443035,6254
【DC 中字】】超跑工厂 第2季 (7)  AUDI 奥迪R8-V10旗舰版 ,https://www.bilibili.com/video/av9016094,6217
烘焙大赛：专业糕点厨师 第二季（6）【中文字幕】,https://www.bilibili.com/video/av15341066,6209
厨神当道 MasterChef 美国版 (第9季) 第12集【中文字幕】,https://www.bilibili.com/video/av28952435,6175
【AFC 中字】保罗的城市烘焙课 第2季（3）Paul Hollywood City Bakes,https://www.bilibili.com/video/av12818730,6174
【DC 中字】超级大工程 (3) 巨型结构,https://www.bilibili.com/video/av18660044,6168
厨神当道 MasterChef 美国版 (第9季) 第13集【中文字幕】,https://www.bilibili.com/video/av29543320,6145
英国烘焙大赛 The Great British Bake Off 第四季（9）半决赛【中文字幕】,https://www.bilibili.com/video/av9523960,6054
戈登、吉诺弗瑞德的圣诞宴席 【中文字幕】,https://www.bilibili.com/video/av38637244,6040
【NGC 中字】党卫军内幕 ：希特勒的杀人机器,https://www.bilibili.com/video/av23763934,6039
厨神当道 MasterChef 美国版 (第9季) 第9集【中文字幕】,https://www.bilibili.com/video/av27250188,5996
玛丽贝莉的家常菜 Mary Berry Everyday (1-3)【中文字幕】,https://www.bilibili.com/video/av17693939,5961
【纪录片】Mighty Ships 船舶巨无霸 第9季(4)：Tonsberg (通斯柏)【中文字幕】,https://www.bilibili.com/video/av7685852,5926
厨神当道 MasterChef 美国版 (第9季) 第4集【中文字幕】,https://www.bilibili.com/video/av24521939,5924
【Lifestyle 中字】瑞秋厨房笔记：国际篇 （10集更新完毕）,https://www.bilibili.com/video/av16529688,5870
英国烘焙大赛 The Great British Bake Off 第四季（5） 饼干【中文字幕】,https://www.bilibili.com/video/av8962606,5866
【DC-中字】Blowing Up History 層層透視古建筑（6）中国万里长城,https://www.bilibili.com/video/av8740921,5830
烘焙大赛：专业糕点厨师 第二季（8）【中文字幕】,https://www.bilibili.com/video/av15523087,5826
厨神当道 MasterChef 美国版 (第9季) 第14集【中文字幕】,https://www.bilibili.com/video/av30142337,5794
小小厨神 (美国版) 第6季 第16集：总决赛 (2)【中文字幕】,https://www.bilibili.com/video/av23665202,5781
【纪录片】万物原来如此：第10集【中文字幕】,https://www.bilibili.com/video/av7048029,5752
【NGC 中字】布加迪奇戎：青出于蓝 Bugatti Chiron：Super Car Build,https://www.bilibili.com/video/av8998624,5735
【NGC 中字】印度超级厨房 (1) 学校午餐,https://www.bilibili.com/video/av19983061,5727
英国烘焙大赛 The Great British Bake Off 第二季（3）面包【中文字幕】,https://www.bilibili.com/video/av12226511,5726
【纪录片】Mighty Ships 船舶巨无霸 第9季(3)：北海巨人号【中文字幕】,https://www.bilibili.com/video/av7578637,5693
小小厨神 (美国版) 第6季 第13集【中文字幕】,https://www.bilibili.com/video/av23041358,5683
【纪录片】亚洲绝美秘境：中国天柱山与梵净山国家公园【中文字幕】,https://www.bilibili.com/video/av5748411,5673
【NGC 中字】透视内幕：新加坡航空 Inside Singapore Airlines,https://www.bilibili.com/video/av10450010,5643
【国家地理(HD)】超级工厂: AW139直升机【中文字幕】,https://www.bilibili.com/video/av6806376,5608
【WEB 中字】压力的真相 The Truth About Stress,https://www.bilibili.com/video/av17944894,5600
【纪录片】极限远征 S2 (1) 新疆- 塔克拉玛干沙漠【中文字幕】,https://www.bilibili.com/video/av22602161,5566
绝佳饭店：登堂入室 （1）新加坡滨海湾金沙酒店【中文字幕】,https://www.bilibili.com/video/av16822583,5565
【NGC 中字】党卫军内幕 ：希特勒的邪恶菁英,https://www.bilibili.com/video/av23509825,5531
【NGC 中字】超跑名车大改造S2：怪兽宾利GT (Supercar Megabuild),https://www.bilibili.com/video/av13380856,5481
【BBC 纪录片】Hawking 霍金【中文字幕】,https://www.bilibili.com/video/av20785046,5479
厨神当道 MasterChef 美国版 (第9季) 第2集【中文字幕】,https://www.bilibili.com/video/av24205473,5452
【AFC 中字】保罗的城市烘焙课 第2季（4）Paul Hollywood City Bakes,https://www.bilibili.com/video/av12937691,5445
【纪录片】超跑工厂 第2季 (1) Mercedes 梅赛德斯 AMG GT【中文字幕】,https://www.bilibili.com/video/av8311234,5395
【NGC 中字】战火时代 ：希特勒青年团 (1),https://www.bilibili.com/video/av23992332,5393
厨神当道 MasterChef 美国版 (第9季) 第8集【中文字幕】,https://www.bilibili.com/video/av26721372,5379
【纪录片】有何贵食 (1) 白松露【华语/中文字幕】,https://www.bilibili.com/video/av21617278,5352
厨神当道 MasterChef 美国版 (第9季) 第11集【中文字幕】,https://www.bilibili.com/video/av28373273,5334
英国料理达人赛 (Masterchef) : 职业赛 (S8) 第13-21集(季终) 【中文字幕】,https://www.bilibili.com/video/av33139170,5304
澳洲烘焙大赛 The Great Australian Bake Off 第三季（1）蛋糕【中文字幕】,https://www.bilibili.com/video/av16793853,5304
【历史频道 中字】十大古代传奇 绝对独裁者 Ancient Top 10：Total Dictators,https://www.bilibili.com/video/av11520212,5293
【NGC 中字】勇敢的零脂肪女孩A Brave Heart：The Lizzie Velasquez Story,https://www.bilibili.com/video/av9067676,5275
英国烘焙大赛 The Great British Bake Off 第一季（3）面包【中文字幕】,https://www.bilibili.com/video/av11634887,5271
【FYI】 抢救身材大作战 / 胖瘦自如【英语/中文字幕】,https://www.bilibili.com/video/av6207979,5252
英国烘焙大赛 The Great British Bake Off 第二季（4）饼干【中文字幕】,https://www.bilibili.com/video/av12311136,5217
【国家地理（HD)】新加坡河川生态园 大熊猫繁殖记【中文字幕】,https://www.bilibili.com/video/av5658700,5211
英国烘焙大赛 The Great British Bake Off 第二季（6）甜点【中文字幕】,https://www.bilibili.com/video/av12520130,5180
【国家地理(HD)】The Wine Show 严选美酒（1）【中文字幕】,https://www.bilibili.com/video/av8056227,5121
【AFC 中字】保罗的城市烘焙课 第2季（5）Paul Hollywood City Bakes,https://www.bilibili.com/video/av13053172,5119
【Lifestyle 中字】省钱健康吃 Eat Well For Less (S1E2),https://www.bilibili.com/video/av14341523,5085
英国烘焙大赛 The Great British Bake Off 第二季（7）法式糕点【中文字幕】,https://www.bilibili.com/video/av12629464,5040
【NGC 中字】超跑名车大改造S2 : 极速玛莎拉蒂 Supercar Megabuild,https://www.bilibili.com/video/av12503887,5016
英国烘焙大赛 The Great British Bake Off 第九季 (10) 决赛【中文字幕】,https://www.bilibili.com/video/av37972699,4958
